cod_munibge,area plantada,area colhida,quantidade produzida,valor da producao,cod_produto
4103354,15,15,900,2070,66
4103354,4550,4550,12676,19432,67
4103354,0,0,0,0,68
4103354,0,0,0,0,69
4103354,0,0,0,0,70
4103354,6,6,67,419,71
4103370,0,0,0,0,1
4103370,0,0,0,0,2
4103370,0,0,0,0,3
4103370,0,0,0,0,4
4103370,0,0,0,0,5
4103370,0,0,0,0,6
4103370,0,0,0,0,7
4103370,119,119,430,1308,8
4103370,0,0,0,0,9
4103370,0,0,0,0,10
4103370,0,0,0,0,11
4103370,1,1,20,38,12
4103370,0,0,0,0,13
4103370,0,0,0,0,14
4103370,0,0,0,0,15
4103370,0,0,0,0,16
4103370,0,0,0,0,17
4103370,0,0,0,0,18
4103370,0,0,0,0,19
4103370,0,0,0,0,20
4103370,0,0,0,0,21
4103370,0,0,0,0,22
4103370,0,0,0,0,23
4103370,0,0,0,0,24
4103370,0,0,0,0,25
4103370,0,0,0,0,26
4103370,0,0,0,0,27
4103370,0,0,0,0,28
4103370,0,0,0,0,29
4103370,0,0,0,0,30
4103370,0,0,0,0,31
4103370,0,0,0,0,32
4103370,0,0,0,0,33
4103370,0,0,0,0,34
4103370,0,0,0,0,35
4103370,0,0,0,0,36
4103370,0,0,0,0,37
4103370,0,0,0,0,38
4103370,0,0,0,0,39
4103370,0,0,0,0,40
4103370,0,0,0,0,41
4103370,0,0,0,0,42
4103370,0,0,0,0,43
4103370,0,0,0,0,44
4103370,0,0,0,0,45
4103370,0,0,0,0,46
4103370,0,0,0,0,47
4103370,0,0,0,0,48
4103370,25,25,650,601,49
4103370,0,0,0,0,50
4103370,0,0,0,0,51
4103370,0,0,0,0,52
4103370,0,0,0,0,53
4103370,0,0,0,0,54
4103370,21550,21550,118500,146220,55
4103370,0,0,0,0,56
4103370,0,0,0,0,57
4103370,0,0,0,0,58
4103370,0,0,0,0,59
4103370,0,0,0,0,60
4103370,0,0,0,0,61
4103370,0,0,0,0,62
4103370,22800,22800,27360,85099,63
4103370,0,0,0,0,64
4103370,0,0,0,0,65
4103370,0,0,0,0,66
4103370,400,400,1000,1531,67
4103370,0,0,0,0,68
4103370,0,0,0,0,69
4103370,0,0,0,0,70
4103370,0,0,0,0,71
4103404,0,0,0,0,1
4103404,0,0,0,0,2
4103404,0,0,0,0,3
4103404,0,0,0,0,4
4103404,0,0,0,0,5
4103404,0,0,0,0,6
4103404,0,0,0,0,7
4103404,0,0,0,0,8
4103404,0,0,0,0,9
4103404,134,134,161,290,10
4103404,0,0,0,0,11
4103404,1,1,11,22,12
4103404,0,0,0,0,13
4103404,0,0,0,0,14
4103404,0,0,0,0,15
4103404,0,0,0,0,16
4103404,0,0,0,0,17
4103404,20,20,25,500,18
4103404,20,20,25,500,19
4103404,0,0,0,0,20
4103404,0,0,0,0,21
4103404,3594,3594,244940,31151,22
4103404,0,0,0,0,23
4103404,0,0,0,0,24
4103404,0,0,0,0,25
4103404,0,0,0,0,26
4103404,0,0,0,0,27
4103404,0,0,0,0,28
4103404,0,0,0,0,29
4103404,1,1,3,8,30
4103404,0,0,0,0,31
4103404,0,0,0,0,32
4103404,0,0,0,0,33
4103404,0,0,0,0,34
4103404,0,0,0,0,35
4103404,0,0,0,0,36
4103404,0,0,0,0,37
4103404,0,0,0,0,38
4103404,0,0,0,0,39
4103404,0,0,0,0,40
4103404,0,0,0,0,41
4103404,0,0,0,0,42
4103404,0,0,0,0,43
4103404,0,0,0,0,44
4103404,0,0,0,0,45
4103404,0,0,0,0,46
4103404,0,0,0,0,47
4103404,0,0,0,0,48
4103404,229,229,5476,4655,49
4103404,0,0,0,0,50
4103404,0,0,0,0,51
4103404,0,0,0,0,52
4103404,5,5,100,100,53
4103404,0,0,0,0,54
4103404,2150,2150,4300,9403,55
4103404,0,0,0,0,56
4103404,0,0,0,0,57
4103404,0,0,0,0,58
4103404,0,0,0,0,59
4103404,0,0,0,0,60
4103404,0,0,0,0,61
4103404,0,0,0,0,62
4103404,3835,3810,5715,17834,63
4103404,650,650,2178,2178,64
4103404,0,0,0,0,65
4103404,0,0,0,0,66
4103404,0,0,0,0,67
4103404,0,0,0,0,68
4103404,0,0,0,0,69
4103404,0,0,0,0,70
4103404,0,0,0,0,71
4103453,0,0,0,0,1
4103453,0,0,0,0,2
4103453,0,0,0,0,3
4103453,0,0,0,0,4
4103453,0,0,0,0,5
4103453,0,0,0,0,6
4103453,0,0,0,0,7
4103453,0,0,0,0,8
4103453,0,0,0,0,9
4103453,30,30,36,62,10
4103453,0,0,0,0,11
4103453,4,4,56,108,12
4103453,3,3,64,122,13
4103453,0,0,0,0,14
4103453,0,0,0,0,15
4103453,0,0,0,0,16
4103453,0,0,0,0,17
4103453,0,0,0,0,18
4103453,0,0,0,0,19
4103453,0,0,0,0,20
4103453,0,0,0,0,21
4103453,5,5,250,29,22
4103453,0,0,0,0,23
4103453,0,0,0,0,24
4103453,0,0,0,0,25
4103453,1,1,9,27,26
4103453,0,0,0,0,27
4103453,0,0,0,0,28
4103453,0,0,0,0,29
4103453,0,0,0,0,30
4103453,0,0,0,0,31
4103453,5,5,21,33,32
4103453,0,0,0,0,33
4103453,0,0,0,0,34
4103453,30,30,51,312,35
4103453,0,0,0,0,36
4103453,0,0,0,0,37
4103453,0,0,0,0,38
4103453,1,1,18,72,39
4103453,0,0,0,0,40
4103453,0,0,0,0,41
4103453,4,4,39,60,42
4103453,1,1,9,15,43
4103453,0,0,0,0,44
4103453,0,0,0,0,45
4103453,0,0,0,0,46
4103453,0,0,0,0,47
4103453,0,0,0,0,48
4103453,10,10,200,229,49
4103453,5,5,98,363,50
4103453,1,1,12,60,51
4103453,0,0,0,0,52
4103453,1,1,16,21,53
4103453,0,0,0,0,54
4103453,15550,15550,120562,149282,55
4103453,0,0,0,0,56
4103453,0,0,0,0,57
4103453,0,0,0,0,58
4103453,0,0,0,0,59
4103453,0,0,0,0,60
4103453,0,0,0,0,61
4103453,0,0,0,0,62
4103453,23635,23635,34271,106611,63
4103453,0,0,0,0,64
4103453,4,4,83,149,65
4103453,0,0,0,0,66
4103453,8000,8000,26400,40414,67
4103453,0,0,0,0,68
4103453,0,0,0,0,69
4103453,0,0,0,0,70
4103453,1,1,7,40,71
4103479,2,2,60,173,1
4103479,0,0,0,0,2
4103479,0,0,0,0,3
4103479,0,0,0,0,4
4103479,0,0,0,0,5
4103479,0,0,0,0,6
4103479,0,0,0,0,7
4103479,97,97,102,270,8
4103479,0,0,0,0,9
4103479,0,0,0,0,10
4103479,0,0,0,0,11
4103479,1,1,20,23,12
4103479,1,1,20,34,13
4103479,0,0,0,0,14
4103479,0,0,0,0,15
4103479,0,0,0,0,16
4103479,0,0,0,0,17
4103479,4,4,2,38,18
4103479,4,4,2,38,19
4103479,0,0,0,0,20
4103479,0,0,0,0,21
4103479,0,0,0,0,22
4103479,0,0,0,0,23
4103479,0,0,0,0,24
4103479,0,0,0,0,25
4103479,0,0,0,0,26
4103479,0,0,0,0,27
4103479,0,0,0,0,28
4103479,0,0,0,0,29
4103479,7,7,20,34,30
4103479,0,0,0,0,31
4103479,0,0,0,0,32
4103479,0,0,0,0,33
4103479,0,0,0,0,34
4103479,0,0,0,0,35
4103479,0,0,0,0,36
4103479,0,0,0,0,37
4103479,40,40,40,34,38
4103479,0,0,0,0,39
4103479,0,0,0,0,40
4103479,0,0,0,0,41
4103479,0,0,0,0,42
4103479,0,0,0,0,43
4103479,0,0,0,0,44
4103479,0,0,0,0,45
4103479,0,0,0,0,46
4103479,0,0,0,0,47
4103479,0,0,0,0,48
4103479,980,980,23910,21897,49
4103479,0,0,0,0,50
4103479,0,0,0,0,51
4103479,0,0,0,0,52
4103479,0,0,0,0,53
4103479,0,0,0,0,54
4103479,10000,10000,20000,25021,55
4103479,0,0,0,0,56
4103479,0,0,0,0,57
4103479,0,0,0,0,58
4103479,0,0,0,0,59
4103479,0,0,0,0,60
4103479,0,0,0,0,61
4103479,0,0,0,0,62
4103479,11800,11800,12782,38729,63
4103479,250,250,375,368,64
4103479,0,0,0,0,65
4103479,0,0,0,0,66
4103479,125,125,275,495,67
4103479,0,0,0,0,68
4103479,0,0,0,0,69
4103479,0,0,0,0,70
4103479,0,0,0,0,71
4103503,52,52,1768,5658,1
4103503,0,0,0,0,2
4103503,0,0,0,0,3
4103503,0,0,0,0,4
4103503,0,0,0,0,5
4103503,0,0,0,0,6
4103503,5,5,18,213,7
4103503,3,3,5,15,8
4103503,3,3,5,8,9
4103503,1000,1000,2200,2737,10
4103503,0,0,0,0,11
4103503,2,2,20,32,12
4103503,0,0,0,0,13
4103503,0,0,0,0,14
4103503,0,0,0,0,15
4103503,0,0,0,0,16
4103503,0,0,0,0,17
4103503,38,38,23,459,18
4103503,38,38,23,459,19
4103503,0,0,0,0,20
4103503,0,0,0,0,21
4103503,0,0,0,0,22
4103503,0,0,0,0,23
4103503,0,0,0,0,24
4103503,0,0,0,0,25
4103503,0,0,0,0,26
4103503,0,0,0,0,27
4103503,0,0,0,0,28
4103503,0,0,0,0,29
4103503,0,0,0,0,30
4103503,0,0,0,0,31
4103503,0,0,0,0,32
4103503,0,0,0,0,33
4103503,0,0,0,0,34
4103503,5,5,7,37,35
4103503,0,0,0,0,36
4103503,2,2,5,64,37
4103503,0,0,0,0,38
4103503,0,0,0,0,39
4103503,0,0,0,0,40
4103503,0,0,0,0,41
4103503,0,0,0,0,42
4103503,0,0,0,0,43
4103503,0,0,0,0,44
4103503,0,0,0,0,45
4103503,0,0,0,0,46
4103503,0,0,0,0,47
4103503,0,0,0,0,48
4103503,28,28,420,643,49
4103503,0,0,0,0,50
4103503,0,0,0,0,51
4103503,0,0,0,0,52
4103503,0,0,0,0,53
4103503,0,0,0,0,54
4103503,2300,2300,8350,11369,55
4103503,0,0,0,0,56
4103503,0,0,0,0,57
4103503,0,0,0,0,58
4103503,0,0,0,0,59
4103503,0,0,0,0,60
4103503,0,0,0,0,61
4103503,0,0,0,0,62
4103503,7000,7000,24500,70540,63
4103503,0,0,0,0,64
4103503,0,0,0,0,65
4103503,20,20,1800,6732,66
4103503,3400,3400,8500,12951,67
4103503,0,0,0,0,68
4103503,0,0,0,0,69
4103503,0,0,0,0,70
4103503,0,0,0,0,71
4103602,0,0,0,0,1
4103602,6,6,90,164,2
4103602,0,0,0,0,3
4103602,0,0,0,0,4
4103602,0,0,0,0,5
4103602,0,0,0,0,6
4103602,0,0,0,0,7
4103602,1,1,2,7,8
4103602,202,202,1278,1927,9
4103602,120,120,246,210,10
4103602,0,0,0,0,11
4103602,1,1,25,35,12
4103602,0,0,0,0,13
4103602,0,0,0,0,14
4103602,0,0,0,0,15
4103602,0,0,0,0,16
4103602,0,0,0,0,17
4103602,1,1,2,39,18
4103602,1,1,2,39,19
4103602,0,0,0,0,20
4103602,0,0,0,0,21
4103602,12505,12505,1087935,128735,22
4103602,0,0,0,0,23
4103602,0,0,0,0,24
4103602,0,0,0,0,25
4103602,0,0,0,0,26
4103602,0,0,0,0,27
4103602,0,0,0,0,28
4103602,0,0,0,0,29
4103602,0,0,0,0,30
4103602,0,0,0,0,31
4103602,0,0,0,0,32
4103602,0,0,0,0,33
4103602,0,0,0,0,34
4103602,31,31,39,225,35
4103602,0,0,0,0,36
4103602,0,0,0,0,37
4103602,0,0,0,0,38
4103602,0,0,0,0,39
4103602,0,0,0,0,40
4103602,0,0,0,0,41
4103602,0,0,0,0,42
4103602,10,10,150,173,43
4103602,0,0,0,0,44
4103602,0,0,0,0,45
4103602,0,0,0,0,46
4103602,0,0,0,0,47
4103602,0,0,0,0,48
4103602,9,9,225,167,49
4103602,0,0,0,0,50
4103602,4,4,56,222,51
4103602,0,0,0,0,52
4103602,0,0,0,0,53
4103602,0,0,0,0,54
4103602,15450,15450,92700,124182,55
4103602,0,0,0,0,56
4103602,0,0,0,0,57
4103602,0,0,0,0,58
4103602,0,0,0,0,59
4103602,0,0,0,0,60
4103602,0,0,0,0,61
4103602,0,0,0,0,62
4103602,16800,16800,60480,186776,63
4103602,0,0,0,0,64
4103602,0,0,0,0,65
4103602,14,14,1120,2386,66
4103602,1500,1500,4200,7568,67
4103602,0,0,0,0,68
4103602,0,0,0,0,69
4103602,0,0,0,0,70
4103602,0,0,0,0,71
4103701,89,89,1335,2697,1
4103701,0,0,0,0,2
4103701,0,0,0,0,3
4103701,0,0,0,0,4
4103701,0,0,0,0,5
4103701,0,0,0,0,6
4103701,0,0,0,0,7
4103701,30,30,61,110,8
4103701,0,0,0,0,9
4103701,0,0,0,0,10
4103701,0,0,0,0,11
4103701,11,11,275,201,12
4103701,0,0,0,0,13
4103701,0,0,0,0,14
4103701,0,0,0,0,15
4103701,0,0,0,0,16
4103701,0,0,0,0,17
4103701,100,100,150,2900,18
4103701,100,100,150,2900,19
4103701,0,0,0,0,20
4103701,0,0,0,0,21
4103701,0,0,0,0,22
4103701,0,0,0,0,23
4103701,0,0,0,0,24
4103701,0,0,0,0,25
4103701,0,0,0,0,26
4103701,0,0,0,0,27
4103701,0,0,0,0,28
4103701,0,0,0,0,29
4103701,0,0,0,0,30
4103701,0,0,0,0,31
4103701,0,0,0,0,32
4103701,0,0,0,0,33
4103701,0,0,0,0,34
4103701,12,12,14,36,35
4103701,0,0,0,0,36
4103701,0,0,0,0,37
4103701,0,0,0,0,38
4103701,0,0,0,0,39
4103701,0,0,0,0,40
4103701,0,0,0,0,41
4103701,222,222,5994,4496,42
4103701,0,0,0,0,43
4103701,0,0,0,0,44
4103701,0,0,0,0,45
4103701,0,0,0,0,46
4103701,0,0,0,0,47
4103701,0,0,0,0,48
4103701,32,32,547,356,49
4103701,0,0,0,0,50
4103701,0,0,0,0,51
4103701,0,0,0,0,52
4103701,0,0,0,0,53
4103701,0,0,0,0,54
4103701,33100,33100,189420,246872,55
4103701,0,0,0,0,56
4103701,0,0,0,0,57
4103701,0,0,0,0,58
4103701,0,0,0,0,59
4103701,0,0,0,0,60
4103701,0,0,0,0,61
4103701,0,0,0,0,62
4103701,35200,35200,112640,351430,63
4103701,120,120,684,342,64
4103701,0,0,0,0,65
4103701,4,4,320,832,66
4103701,2950,2950,8850,13425,67
4103701,0,0,0,0,68
4103701,0,0,0,0,69
4103701,0,0,0,0,70
4103701,2,2,20,90,71
4103800,1,1,7,22,1
4103800,0,0,0,0,2
4103800,0,0,0,0,3
4103800,0,0,0,0,4
4103800,0,0,0,0,5
4103800,0,0,0,0,6
4103800,0,0,0,0,7
4103800,2,2,4,12,8
4103800,0,0,0,0,9
4103800,300,300,750,938,10
4103800,0,0,0,0,11
4103800,65,65,1365,2075,12
4103800,0,0,0,0,13
4103800,0,0,0,0,14
4103800,0,0,0,0,15
4103800,0,0,0,0,16
4103800,0,0,0,0,17
4103800,410,410,394,7870,18
4103800,410,410,394,7870,19
4103800,0,0,0,0,20
4103800,0,0,0,0,21
4103800,477,477,51516,6174,22
4103800,0,0,0,0,23
4103800,0,0,0,0,24
4103800,0,0,0,0,25
4103800,0,0,0,0,26
4103800,0,0,0,0,27
4103800,0,0,0,0,28
4103800,0,0,0,0,29
4103800,0,0,0,0,30
4103800,0,0,0,0,31
4103800,0,0,0,0,32
4103800,0,0,0,0,33
4103800,0,0,0,0,34
4103800,40,40,56,328,35
4103800,0,0,0,0,36
4103800,0,0,0,0,37
4103800,0,0,0,0,38
4103800,0,0,0,0,39
4103800,0,0,0,0,40
4103800,0,0,0,0,41
4103800,10,10,180,305,42
4103800,1,1,16,23,43
4103800,0,0,0,0,44
4103800,0,0,0,0,45
4103800,0,0,0,0,46
4103800,0,0,0,0,47
4103800,0,0,0,0,48
4103800,12,12,192,204,49
4103800,0,0,0,0,50
4103800,3,3,30,165,51
4103800,0,0,0,0,52
4103800,0,0,0,0,53
4103800,0,0,0,0,54
4103800,3600,3600,13200,17683,55
4103800,0,0,0,0,56
4103800,0,0,0,0,57
4103800,0,0,0,0,58
4103800,0,0,0,0,59
4103800,0,0,0,0,60
4103800,0,0,0,0,61
4103800,0,0,0,0,62
4103800,7600,7600,23560,68324,63
4103800,0,0,0,0,64
4103800,0,0,0,0,65
4103800,11,11,990,3706,66
4103800,4000,4000,10800,16456,67
4103800,0,0,0,0,68
4103800,0,0,0,0,69
4103800,1,1,2,16,70
4103800,14,14,329,1810,71
4103909,0,0,0,0,1
4103909,0,0,0,0,2
4103909,0,0,0,0,3
4103909,0,0,0,0,4
4103909,0,0,0,0,5
4103909,0,0,0,0,6
4103909,1,1,2,24,7
4103909,1,1,1,3,8
4103909,0,0,0,0,9
4103909,100,100,180,306,10
4103909,0,0,0,0,11
4103909,3,3,45,51,12
4103909,2,2,30,51,13
4103909,0,0,0,0,14
4103909,0,0,0,0,15
4103909,0,0,0,0,16
4103909,0,0,0,0,17
4103909,1,1,2,22,18
4103909,1,1,2,22,19
4103909,0,0,0,0,20
4103909,0,0,0,0,21
4103909,0,0,0,0,22
4103909,0,0,0,0,23
4103909,0,0,0,0,24
4103909,0,0,0,0,25
4103909,0,0,0,0,26
4103909,0,0,0,0,27
4103909,0,0,0,0,28
4103909,0,0,0,0,29
4103909,0,0,0,0,30
4103909,0,0,0,0,31
4103909,0,0,0,0,32
4103909,0,0,0,0,33
4103909,0,0,0,0,34
4103909,50,50,90,420,35
4103909,0,0,0,0,36
4103909,10,10,18,280,37
4103909,0,0,0,0,38
4103909,2,2,50,175,39
4103909,0,0,0,0,40
4103909,0,0,0,0,41
4103909,0,0,0,0,42
4103909,0,0,0,0,43
4103909,0,0,0,0,44
4103909,0,0,0,0,45
4103909,0,0,0,0,46
4103909,0,0,0,0,47
4103909,0,0,0,0,48
4103909,10,10,200,267,49
4103909,0,0,0,0,50
4103909,0,0,0,0,51
4103909,0,0,0,0,52
4103909,1,1,20,19,53
4103909,0,0,0,0,54
4103909,28500,28500,151590,187032,55
4103909,0,0,0,0,56
4103909,0,0,0,0,57
4103909,0,0,0,0,58
4103909,0,0,0,0,59
4103909,0,0,0,0,60
4103909,0,0,0,0,61
4103909,0,0,0,0,62
4103909,34000,34000,85000,269404,63
4103909,0,0,0,0,64
4103909,0,0,0,0,65
4103909,1,1,50,187,66
4103909,3000,3000,7500,11873,67
4103909,0,0,0,0,68
4103909,0,0,0,0,69
4103909,0,0,0,0,70
4103909,0,0,0,0,71
4103958,1,1,19,61,1
4103958,0,0,0,0,2
4103958,0,0,0,0,3
4103958,0,0,0,0,4
4103958,0,0,0,0,5
4103958,0,0,0,0,6
4103958,1,1,2,24,7
4103958,1,1,2,6,8
4103958,1,1,2,3,9
4103958,140,140,459,571,10
4103958,0,0,0,0,11
4103958,1,1,16,24,12
4103958,8,8,120,336,13
4103958,60,60,1944,4082,14
4103958,0,0,0,0,15
4103958,0,0,0,0,16
4103958,0,0,0,0,17
4103958,0,0,0,0,18
4103958,0,0,0,0,19
4103958,0,0,0,0,20
4103958,0,0,0,0,21
4103958,1,1,48,6,22
4103958,0,0,0,0,23
4103958,0,0,0,0,24
4103958,0,0,0,0,25
4103958,10,10,200,592,26
4103958,130,130,232,448,27
4103958,530,530,2207,3973,28
4103958,0,0,0,0,29
4103958,0,0,0,0,30
4103958,0,0,0,0,31
4103958,0,0,0,0,32
4103958,0,0,0,0,33
4103958,0,0,0,0,34
4103958,850,850,1288,5473,35
4103958,0,0,0,0,36
4103958,0,0,0,0,37
4103958,0,0,0,0,38
4103958,0,0,0,0,39
4103958,0,0,0,0,40
4103958,0,0,0,0,41
4103958,9,9,135,216,42
4103958,1,1,8,17,43
4103958,0,0,0,0,44
4103958,0,0,0,0,45
4103958,0,0,0,0,46
4103958,0,0,0,0,47
4103958,0,0,0,0,48
4103958,60,60,1278,1045,49
4103958,0,0,0,0,50
4103958,0,0,0,0,51
4103958,0,0,0,0,52
4103958,2,2,32,58,53
4103958,0,0,0,0,54
4103958,2150,2150,10675,14287,55
4103958,0,0,0,0,56
4103958,0,0,0,0,57
4103958,0,0,0,0,58
4103958,4,4,24,127,59
4103958,0,0,0,0,60
4103958,0,0,0,0,61
4103958,0,0,0,0,62
4103958,11270,11270,38241,110134,63
4103958,0,0,0,0,64
4103958,3,3,26,34,65
4103958,1,1,38,143,66
4103958,2100,2100,7497,11845,67
4103958,430,430,1703,2282,68
4103958,0,0,0,0,69
4103958,0,0,0,0,70
4103958,5,5,35,233,71
4104006,0,0,0,0,1
4104006,0,0,0,0,2
4104006,0,0,0,0,3
4104006,0,0,0,0,4
4104006,0,0,0,0,5
4104006,0,0,0,0,6
4104006,0,0,0,0,7
4104006,0,0,0,0,8
4104006,0,0,0,0,9
4104006,0,0,0,0,10
4104006,0,0,0,0,11
4104006,0,0,0,0,12
4104006,0,0,0,0,13
4104006,0,0,0,0,14
4104006,0,0,0,0,15
4104006,0,0,0,0,16
4104006,0,0,0,0,17
4104006,0,0,0,0,18
4104006,0,0,0,0,19
4104006,0,0,0,0,20
4104006,0,0,0,0,21
4104006,0,0,0,0,22
4104006,0,0,0,0,23
4104006,38,38,380,801,24
4104006,0,0,0,0,25
4104006,0,0,0,0,26
4104006,0,0,0,0,27
4104006,0,0,0,0,28
4104006,0,0,0,0,29
4104006,0,0,0,0,30
4104006,0,0,0,0,31
4104006,0,0,0,0,32
4104006,0,0,0,0,33
4104006,0,0,0,0,34
4104006,215,215,430,1950,35
4104006,0,0,0,0,36
4104006,0,0,0,0,37
4104006,0,0,0,0,38
4104006,0,0,0,0,39
4104006,0,0,0,0,40
4104006,0,0,0,0,41
4104006,0,0,0,0,42
4104006,0,0,0,0,43
4104006,0,0,0,0,44
4104006,0,0,0,0,45
4104006,0,0,0,0,46
4104006,0,0,0,0,47
4104006,0,0,0,0,48
4104006,30,30,570,791,49
4104006,0,0,0,0,50
4104006,0,0,0,0,51
4104006,0,0,0,0,52
4104006,0,0,0,0,53
4104006,0,0,0,0,54
4104006,740,740,5476,7666,55
4104006,0,0,0,0,56
4104006,0,0,0,0,57
4104006,4,4,60,111,58
4104006,8,8,100,385,59
4104006,0,0,0,0,60
4104006,0,0,0,0,61
4104006,0,0,0,0,62
4104006,0,0,0,0,63
4104006,0,0,0,0,64
4104006,0,0,0,0,65
4104006,4,4,184,464,66
4104006,0,0,0,0,67
4104006,0,0,0,0,68
4104006,0,0,0,0,69
4104006,0,0,0,0,70
4104006,10,10,122,378,71
4104055,0,0,0,0,1
4104055,0,0,0,0,2
4104055,0,0,0,0,3
4104055,0,0,0,0,4
4104055,0,0,0,0,5
4104055,0,0,0,0,6
4104055,2,2,9,123,7
4104055,5,5,10,20,8
4104055,20,20,68,129,9
4104055,550,550,1500,1650,10
4104055,0,0,0,0,11
4104055,5,5,125,463,12
4104055,10,10,150,285,13
4104055,0,0,0,0,14
4104055,0,0,0,0,15
4104055,0,0,0,0,16
4104055,0,0,0,0,17
4104055,0,0,0,0,18
4104055,0,0,0,0,19
4104055,0,0,0,0,20
4104055,0,0,0,0,21
4104055,3,3,202,21,22
4104055,0,0,0,0,23
4104055,0,0,0,0,24
4104055,0,0,0,0,25
4104055,0,0,0,0,26
4104055,0,0,0,0,27
4104055,0,0,0,0,28
4104055,0,0,0,0,29
4104055,0,0,0,0,30
4104055,0,0,0,0,31
4104055,18,18,22,33,32
4104055,0,0,0,0,33
4104055,0,0,0,0,34
4104055,1450,1450,2688,12062,35
4104055,4,4,22,220,36
4104055,5,5,11,86,37
4104055,0,0,0,0,38
4104055,0,0,0,0,39
4104055,0,0,0,0,40
4104055,0,0,0,0,41
4104055,8,8,120,252,42
4104055,0,0,0,0,43
4104055,0,0,0,0,44
4104055,0,0,0,0,45
4104055,0,0,0,0,46
4104055,0,0,0,0,47
4104055,0,0,0,0,48
4104055,8,8,180,252,49
4104055,0,0,0,0,50
4104055,0,0,0,0,51
4104055,0,0,0,0,52
4104055,3,3,51,102,53
4104055,0,0,0,0,54
4104055,5400,5400,28920,39889,55
4104055,0,0,0,0,56
4104055,0,0,0,0,57
4104055,0,0,0,0,58
4104055,5,5,35,119,59
4104055,0,0,0,0,60
4104055,0,0,0,0,61
4104055,0,0,0,0,62
4104055,15725,15725,40000,117960,63
4104055,0,0,0,0,64
4104055,7,7,100,200,65
4104055,2,2,84,420,66
4104055,8000,8000,17896,27435,67
4104055,0,0,0,0,68
4104055,0,0,0,0,69
4104055,0,0,0,0,70
4104055,5,5,57,356,71
4104105,0,0,0,0,1
4104105,0,0,0,0,2
4104105,0,0,0,0,3
4104105,0,0,0,0,4
4104105,0,0,0,0,5
4104105,0,0,0,0,6
4104105,0,0,0,0,7
4104105,0,0,0,0,8
4104105,2,2,3,5,9
4104105,0,0,0,0,10
4104105,0,0,0,0,11
4104105,0,0,0,0,12
4104105,1,1,20,34,13
4104105,140,140,3650,5337,14
4104105,0,0,0,0,15
4104105,0,0,0,0,16
4104105,0,0,0,0,17
4104105,0,0,0,0,18
4104105,0,0,0,0,19
4104105,0,0,0,0,20
4104105,0,0,0,0,21
4104105,0,0,0,0,22
4104105,0,0,0,0,23
4104105,1,1,10,25,24
4104105,0,0,0,0,25
4104105,17,17,516,693,26
4104105,0,0,0,0,27
4104105,0,0,0,0,28
4104105,0,0,0,0,29
4104105,0,0,0,0,30
4104105,0,0,0,0,31
4104105,3,3,9,11,32
4104105,0,0,0,0,33
4104105,0,0,0,0,34
4104105,1080,1080,1780,6569,35
4104105,0,0,0,0,36
4104105,310,310,853,8822,37
4104105,0,0,0,0,38
4104105,0,0,0,0,39
4104105,0,0,0,0,40
4104105,0,0,0,0,41
4104105,0,0,0,0,42
4104105,0,0,0,0,43
4104105,0,0,0,0,44
4104105,143,143,5005,10561,45
4104105,0,0,0,0,46
4104105,0,0,0,0,47
4104105,0,0,0,0,48
4104105,15,15,300,411,49
4104105,0,0,0,0,50
4104105,0,0,0,0,51
4104105,0,0,0,0,52
4104105,3,3,69,69,53
4104105,0,0,0,0,54
4104105,1730,1730,17646,25975,55
4104105,0,0,0,0,56
4104105,0,0,0,0,57
4104105,0,0,0,0,58
4104105,5,5,50,175,59
4104105,0,0,0,0,60
4104105,0,0,0,0,61
4104105,0,0,0,0,62
4104105,12000,12000,47640,150828,63
4104105,0,0,0,0,64
4104105,0,0,0,0,65
4104105,4,4,113,327,66
4104105,1450,1450,5728,8976,67
4104105,0,0,0,0,68
4104105,0,0,0,0,69
4104105,0,0,0,0,70
4104105,7,7,51,271,71
4104204,0,0,0,0,1
4104204,0,0,0,0,2
4104204,0,0,0,0,3
4104204,0,0,0,0,4
4104204,0,0,0,0,5
4104204,0,0,0,0,6
4104204,0,0,0,0,7
4104204,0,0,0,0,8
4104204,2,2,3,5,9
4104204,0,0,0,0,10
4104204,0,0,0,0,11
4104204,0,0,0,0,12
4104204,10,10,160,184,13
4104204,1040,1040,23896,36862,14
4104204,0,0,0,0,15
4104204,0,0,0,0,16
4104204,0,0,0,0,17
4104204,0,0,0,0,18
4104204,0,0,0,0,19
4104204,0,0,0,0,20
4104204,0,0,0,0,21
4104204,0,0,0,0,22
4104204,0,0,0,0,23
4104204,8,8,120,356,24
4104204,0,0,0,0,25
4104204,140,140,3297,4781,26
4104204,0,0,0,0,27
4104204,100,100,390,605,28
4104204,0,0,0,0,29
4104204,0,0,0,0,30
4104204,0,0,0,0,31
4104204,40,40,360,554,32
4104204,0,0,0,0,33
4104204,0,0,0,0,34
4104204,2870,2870,4045,17613,35
4104204,0,0,0,0,36
4104204,0,0,0,0,37
4104204,0,0,0,0,38
4104204,0,0,0,0,39
4104204,0,0,0,0,40
4104204,0,0,0,0,41
4104204,4,4,80,136,42
4104204,1,1,15,15,43
4104204,0,0,0,0,44
4104204,43,43,1500,2250,45
4104204,0,0,0,0,46
4104204,0,0,0,0,47
4104204,0,0,0,0,48
4104204,300,300,5550,7704,49
4104204,0,0,0,0,50
4104204,0,0,0,0,51
4104204,0,0,0,0,52
